experiment_mode,seed,delta,filter,failed,failure_message,number_of_updates,final_time,armse_post_update,mean_nees,median_nees,mean_nis,median_nis,mean_covariance_trace,median_covariance_trace,mean_covariance_condition,median_covariance_condition,mean_iterations_used,max_iterations_used,mean_roundtrip_relative_error,max_roundtrip_relative_error,measurement_model,state_dimension,measurement_dimension
fixed_horizon,1071,0.1,EKF,0,,20,2.0,0.88793186486037,101227150936.43398,480917.41714576125,4461199175576.276,40110.48927929135,4.33733264310504e-06,2.9752842435488026e-06,30.582926841342847,4.443237764008222,nan,nan,nan,nan,nonlin_cubic,2,2
fixed_horizon,1071,0.1,SR-EKF,0,,20,2.0,0.8185727466145167,19888063.13398458,436777.22682099056,2481050.7298067724,38425.26675218989,5.888792736993081e-06,2.589963725195087e-06,706.7929066860893,8.335690516753788,nan,nan,nan,nan,nonlin_cubic,2,2
fixed_horizon,1071,0.1,IDEKF,0,,20,2.0,3.3695886735051013,19614542.724573202,2079685.1188694676,4604194610418.154,220435.083663886,4.5333715275475e-06,1.3570628192502402e-06,5.1334802264572925,2.033577921556755,5.0,5,5.000657514609871e-18,8.152264732869597e-17,nonlin_cubic,2,2
fixed_horizon,1072,0.1,EKF,0,,20,2.0,1.9661495490591534,2711433.7062538196,359653.75922491745,8124267340719.955,80690.06482384219,6.885923176087716e-06,4.982383767204744e-06,15.981023051680477,7.49257487238847,nan,nan,nan,nan,nonlin_cubic,2,2
fixed_horizon,1072,0.1,SR-EKF,0,,20,2.0,3.0188282953871406,1894702931.6038938,37608403.65781976,627375971121.8264,74573.04739496912,3.5193319855951383e-06,2.182111447718385e-06,1962.916517811033,8.506669918033747,nan,nan,nan,nan,nonlin_cubic,2,2
fixed_horizon,1072,0.1,IDEKF,0,,20,2.0,1.1330434585200946,39517078507.496086,434349949.26348233,190628868746725.0,26071.948405464973,1.1166027767464671e-05,2.463155989862537e-06,55.017428792652574,21.512824397042515,5.0,5,3.1262988297240654e-17,1.9957074632689522e-16,nonlin_cubic,2,2
fixed_horizon,1073,0.1,EKF,0,,20,2.0,1.365316893204847,1288396.7255212576,905606.1747256482,879953984741.349,63163.11917713167,3.489303299224308e-06,2.0729633952917526e-06,23.569470388191583,2.998571284391723,nan,nan,nan,nan,nonlin_cubic,2,2
fixed_horizon,1073,0.1,SR-EKF,0,,20,2.0,1.7405662472710355,152094440.73332113,813696.9727842065,5674444315803.962,31149.82606611351,2.5637543018991903e-06,2.2648303459465413e-06,1282.0055998099194,6.1166101170976805,nan,nan,nan,nan,nonlin_cubic,2,2
fixed_horizon,1073,0.1,IDEKF,0,,20,2.0,2.784428706228995,378205621020.19836,135573945.2091152,2226988180492.9507,24401.575073915796,3.7089747409053e-06,5.0734185888380956e-06,206.81180525945706,7.310191254902404,5.0,5,3.1295865623139555e-17,1.8826128284018857e-16,nonlin_cubic,2,2
fixed_horizon,1074,0.1,EKF,0,,20,2.0,1.9019840167358784,3593363.295023131,1140861.6554605383,4040106922340.1475,50490.49965813626,6.150798098406173e-06,2.4117757696596456e-06,23.127917956333548,4.087823278441424,nan,nan,nan,nan,nonlin_cubic,2,2
fixed_horizon,1074,0.1,SR-EKF,0,,20,2.0,2.4332087167486933,5039292669.049647,1453108.7329647574,4033859873245.128,15325.319326159926,3.4051676181626643e-06,2.61514551491168e-06,666.4087923129711,6.151603656327337,nan,nan,nan,nan,nonlin_cubic,2,2
fixed_horizon,1074,0.1,IDEKF,0,,20,2.0,9.390069758789075,116095959747.53348,4294874527.9747877,246061516087.60214,77877700.9783499,3.852948677726512e-06,6.114067078763622e-08,345.72630729672835,5.129757809067215,5.0,5,9.018614999382818e-18,1.1956132046542843e-16,nonlin_cubic,2,2
fixed_horizon,1075,0.1,EKF,0,,20,2.0,2.1127475824257425,3768499.1126927407,1151412.2625375544,1485711485819.1245,36973.21070769892,5.336414517483274e-06,3.0814819902049144e-06,9.696300201467825,4.229073093172077,nan,nan,nan,nan,nonlin_cubic,2,2
fixed_horizon,1075,0.1,SR-EKF,0,,20,2.0,1.4749961868176846,577456756.1864474,503745.53670435585,46604758829.28409,34624.51878183114,3.2597501734009732e-06,2.3151963285553314e-06,1297.4752198791116,5.897052318654675,nan,nan,nan,nan,nonlin_cubic,2,2
fixed_horizon,1075,0.1,IDEKF,0,,20,2.0,2.8070587427639384,41837761422.70226,3716846.6692464724,3454513537185.311,24721.347410582955,1.3778544326299908e-05,1.028604189254533e-05,76.98074259879075,13.549418312069381,5.0,5,2.3791094609275885e-17,1.4348294962346565e-16,nonlin_cubic,2,2
fixed_horizon,1076,0.1,EKF,0,,20,2.0,2.894960248618898,3245035482857.872,3440488.5271946173,291575420532.57477,103153.36373685807,9.23448331426354e-06,1.7767388753444446e-06,43.53835564155976,4.061372907847929,nan,nan,nan,nan,nonlin_cubic,2,2
fixed_horizon,1076,0.1,SR-EKF,0,,20,2.0,1.1235133346531203,8534697.565143863,680822.3988889654,618619.1199760712,19875.550758967736,2.1838443000565457e-06,1.9350169779769426e-06,2301.698248135858,50.33624706897871,nan,nan,nan,nan,nonlin_cubic,2,2
fixed_horizon,1076,0.1,IDEKF,0,,20,2.0,2.5104415168642857,123867379.25080533,1111530.0419171965,116417597794.06563,33255.32492009508,1.5321574102892153e-05,8.099114855000708e-06,43.87187252224406,7.74219314200141,5.0,5,2.6567680845046483e-17,1.0900326095158066e-16,nonlin_cubic,2,2
fixed_horizon,1077,0.1,EKF,0,,20,2.0,1.4520584842100186,1529491.7086700664,473441.5119873771,1372790295.1346664,7317.5310707614935,3.7022155644702393e-06,2.532333095286675e-06,27.51994646197138,4.795277076239674,nan,nan,nan,nan,nonlin_cubic,2,2
fixed_horizon,1077,0.1,SR-EKF,0,,20,2.0,1.4515404298789025,670956760.0260293,473441.5119906463,1381297475.4918637,8261.646457218085,2.7370954871646283e-06,2.1911384974929294e-06,660.1899999649175,6.565056700434415,nan,nan,nan,nan,nonlin_cubic,2,2
fixed_horizon,1077,0.1,IDEKF,0,,20,2.0,1.6409168829900556,1591496.9366314705,213453.75818048912,1199277287.0610073,2198.9956661730657,1.922951917676431e-05,1.1398289973385218e-05,35.781245776920876,10.868659767675403,5.0,5,3.048555035832967e-17,1.1310208708622192e-16,nonlin_cubic,2,2
fixed_horizon,1078,0.1,EKF,0,,20,2.0,1.5442582250371735,5678703.136620446,489107.09410065843,92130953689.64987,24164.09677006035,5.382095299732921e-06,2.7141442011298787e-06,16.24926819190465,6.3424790895489425,nan,nan,nan,nan,nonlin_cubic,2,2
fixed_horizon,1078,0.1,SR-EKF,0,,20,2.0,0.9609082387577111,94367767.47507665,436125.2601644981,624754839.6650544,26352.333883728566,3.1683487172284937e-06,2.2460982136558633e-06,1333.6270437428989,6.737386584831649,nan,nan,nan,nan,nonlin_cubic,2,2
fixed_horizon,1078,0.1,IDEKF,0,,20,2.0,2.45125857217331,237557060144.19696,10579247.070988793,18457873310499.785,70942.76794228717,2.2750400141712842e-05,7.35536089854225e-06,144.17208171974275,6.4238311815177,5.0,5,1.1917777931989696e-17,1.4259308000119875e-16,nonlin_cubic,2,2
fixed_horizon,1079,0.1,EKF,0,,20,2.0,1.3217685668033445,1347296.641498617,527453.7531402665,25860543756.902264,42481.83622615691,3.433218618297402e-06,2.337275244032439e-06,53.06399367382589,5.102166647870135,nan,nan,nan,nan,nonlin_cubic,2,2
fixed_horizon,1079,0.1,SR-EKF,0,,20,2.0,1.3369909973862568,947116958.6007586,513213.9379720536,25855766128.13067,42481.83622620428,2.375787453318644e-06,2.0401050483541075e-06,684.7408427872701,6.255041763450638,nan,nan,nan,nan,nonlin_cubic,2,2
fixed_horizon,1079,0.1,IDEKF,0,,20,2.0,1.6566336332883522,215690201420.23474,146404766.7491666,100078766354.95157,25337.669405346096,-1.0425211599928814e-06,9.941463456975844e-07,4.820510524468835,2.3796304426535437,5.0,5,4.487528413568507e-17,1.9008980991033014e-16,nonlin_cubic,2,2
fixed_horizon,1080,0.1,EKF,0,,20,2.0,2.003798329921189,13309281.040177513,1232182.1459470713,5086946683659.379,69388.16648388,3.6730895072986077e-06,1.7666454579207977e-06,10.679528759179126,3.9728882001514494,nan,nan,nan,nan,nonlin_cubic,2,2
fixed_horizon,1080,0.1,SR-EKF,0,,20,2.0,1.9146034227779294,427078843.7957669,1210874.0967420468,2472013364212.6807,38146.64696475604,2.7071012267213895e-06,1.9664315012280612e-06,1289.7652311516463,5.82408645871759,nan,nan,nan,nan,nonlin_cubic,2,2
fixed_horizon,1080,0.1,IDEKF,0,,20,2.0,2.4817565361343568,13872040016.184015,4181285.6283953497,204342110623.73798,35883.62380459157,1.7299648862965055e-05,4.696404549826474e-06,117.5122162426331,8.36399567320108,5.0,5,2.0047421018611383e-17,1.005218265922691e-16,nonlin_cubic,2,2
fixed_horizon,1081,0.1,EKF,0,,20,2.0,3.789364390730219,6604025.134549042,969005.0339977446,1969234.9685309096,71534.87600973198,3.584985377922904e-06,1.9487552252806982e-06,27.682166528381735,3.557279271572358,nan,nan,nan,nan,nonlin_cubic,2,2
fixed_horizon,1081,0.1,SR-EKF,0,,20,2.0,3.789364391442822,6604025.073047828,969005.036971237,1969234.9698202114,71534.86344332238,3.5849854574215442e-06,1.948755437530613e-06,27.681662747520864,3.5572792724790596,nan,nan,nan,nan,nonlin_cubic,2,2
fixed_horizon,1081,0.1,IDEKF,0,,20,2.0,2.000853410816849,27048043956.935463,898139.802654139,31380815553942.844,8423.112007409025,2.919377559845419e-05,1.0051159890136344e-05,432.57942153003853,146.85893192446082,5.0,5,2.422022377296986e-17,2.573549840679401e-16,nonlin_cubic,2,2
fixed_horizon,1082,0.1,EKF,0,,20,2.0,1.9310795551710989,999378366.2816944,612910.0639572492,573035.298380526,18800.41511644215,2.7957572602100315e-06,2.1695729677973513e-06,192.0732292521538,26.955628456379102,nan,nan,nan,nan,nonlin_cubic,2,2
fixed_horizon,1082,0.1,SR-EKF,0,,20,2.0,1.931073251580841,980427285.5483685,612910.0630227494,573034.2759216797,18800.37253684162,2.7966682244696986e-06,2.169572967893449e-06,2856.092209745045,26.955628166354142,nan,nan,nan,nan,nonlin_cubic,2,2
fixed_horizon,1082,0.1,IDEKF,0,,20,2.0,1.7755968373898232,186125553468.49847,536204.1144438088,508501050667.6752,13466.286718692727,-2.1946893704916264e-05,1.2258134877157225e-05,86.51552872687657,26.44638012879608,5.0,5,3.449791675720269e-17,2.283851725696017e-16,nonlin_cubic,2,2
fixed_horizon,1083,0.1,EKF,0,,20,2.0,4.13035376067812,297384082.6731249,197386881.10968402,60608422501589.33,2644577.836995687,2.0351477614174277e-06,2.551050089060137e-07,5.899352708835336,4.657907077460756,nan,nan,nan,nan,nonlin_cubic,2,2
fixed_horizon,1083,0.1,SR-EKF,0,,20,2.0,1.926337487452901,934940002.5068591,248959.7217979601,60621149365854.04,15470.26325782164,5.14064953374055e-06,3.2288759927766287e-06,1307.077729605236,8.20443146201849,nan,nan,nan,nan,nonlin_cubic,2,2
fixed_horizon,1083,0.1,IDEKF,0,,20,2.0,7.219328292260228,30728934108.095703,1833800137.8238263,55954202650202.86,42056185.38320266,1.3929173860207804e-05,9.343762289767779e-08,228.23542412318915,4.858003166244224,5.0,5,8.115981341905934e-18,1.581219143786062e-16,nonlin_cubic,2,2
fixed_horizon,1084,0.1,EKF,0,,20,2.0,2.656910336573822,32802729.6395802,2089132.7449572901,19448604919827.027,50183.455699656915,2.1583892610380617e-06,1.570494179990203e-06,103.30226930212223,3.8216914945610547,nan,nan,nan,nan,nonlin_cubic,2,2
fixed_horizon,1084,0.1,SR-EKF,0,,20,2.0,1.787488228684097,8992903.393405546,418711.4058916641,19426271670962.676,22407.69918321057,2.466573108868272e-06,1.7876996221846904e-06,737.0926190752408,9.39628534815417,nan,nan,nan,nan,nonlin_cubic,2,2
fixed_horizon,1084,0.1,IDEKF,0,,20,2.0,1.7101798094600744,1901447.5400102022,463908.26744069916,297811271982.6423,10842.03919494731,9.596159865164154e-06,7.72627892305239e-06,9.63763612641308,8.473273189288424,5.0,5,1.6405112075960753e-17,1.0746214134764392e-16,nonlin_cubic,2,2
fixed_horizon,1085,0.1,EKF,0,,20,2.0,1.643932544968399,619200794315.3889,1599294.767775632,73722607290518.22,14505.534853117797,1.4145207013480289e-06,1.933082262755608e-06,5.59407931828498,3.152321682358683,nan,nan,nan,nan,nonlin_cubic,2,2
fixed_horizon,1085,0.1,SR-EKF,0,,20,2.0,1.6918531336786111,3870389.7242586077,424943.41687234765,17524375656189.303,11669.681092488936,3.0929332165965287e-06,2.5118421795692837e-06,1436.9682136157535,9.484282119316756,nan,nan,nan,nan,nonlin_cubic,2,2
fixed_horizon,1085,0.1,IDEKF,0,,20,2.0,2.2150312631285978,6996757.362991266,482841.1881416611,21778359291244.523,16040.869904317015,1.2522042805480599e-05,7.876963300162445e-06,57.83871097079806,9.307417002423207,5.0,5,1.2817759401366284e-17,1.130931002009713e-16,nonlin_cubic,2,2
fixed_horizon,1086,0.1,EKF,0,,20,2.0,10.806778494439742,41191336768864.984,45903736045.46717,2.3705673026389837e+18,571183.8986101118,-1.117153561763149e-06,1.0288584004279221e-07,11.219373865951038,4.441128560922003,nan,nan,nan,nan,nonlin_cubic,2,2
fixed_horizon,1086,0.1,SR-EKF,0,,20,2.0,2.8681230526799046,10087485775.452602,7817974.97043884,1024774293138.3542,73703.31032478911,3.372037574193798e-06,2.2843342187516165e-06,1422.7375274777503,26.63519166339941,nan,nan,nan,nan,nonlin_cubic,2,2
fixed_horizon,1086,0.1,IDEKF,0,,20,2.0,2.097579666875514,445204371832.8862,1013148.3586534162,2546782068203.1357,37571.02660910793,2.329624953348382e-05,1.0349148376361279e-05,136.3870650364976,18.193582630831173,5.0,5,1.2920266335277838e-17,1.29193475166921e-16,nonlin_cubic,2,2
fixed_horizon,1087,0.1,EKF,0,,20,2.0,1.5781787890521526,1956843.5368270252,372093.1382803542,337187671196.9056,42143.266473323245,2.804636461726589e-06,2.173115549635628e-06,38.814352131563986,3.4362860031852915,nan,nan,nan,nan,nonlin_cubic,2,2
fixed_horizon,1087,0.1,SR-EKF,0,,20,2.0,1.5336575041751637,400685822.25075704,316685.1198951665,337194992202.08734,42143.26647563299,2.4643786776944663e-06,2.0509085178801727e-06,673.0924719953553,6.353271275600152,nan,nan,nan,nan,nonlin_cubic,2,2
fixed_horizon,1087,0.1,IDEKF,0,,20,2.0,1.542347443535977,1371588.1867512336,269975.38013320544,478393800574.775,23751.65444337667,2.1597661931089697e-05,1.2141265482358073e-05,19.96478317191959,11.281927696175856,5.0,5,1.2650821142594027e-17,1.572741248540551e-16,nonlin_cubic,2,2
fixed_horizon,1088,0.1,EKF,0,,20,2.0,1.0113173242452889,752583.1745857517,317305.6074966864,6132481446308.787,51410.95199202557,7.548306759382864e-06,3.3471794892973284e-06,25.386607880078962,5.291363521937657,nan,nan,nan,nan,nonlin_cubic,2,2
fixed_horizon,1088,0.1,SR-EKF,0,,20,2.0,3.0813351653736967,5740278870.662729,32809541.111062713,6299525137463.939,81513.70332186419,3.7499359996860765e-06,2.3222865921752857e-06,1304.7325060734227,6.986994181987271,nan,nan,nan,nan,nonlin_cubic,2,2
fixed_horizon,1088,0.1,IDEKF,0,,20,2.0,2.207617553043131,1891393287132.4727,1086171.2508917488,410610289975.31726,65984.09861445968,1.4937931916881708e-05,4.48160743597226e-06,31.940810800525906,9.723341508340447,5.0,5,3.7763853230623125e-17,1.4902632057916866e-16,nonlin_cubic,2,2
fixed_horizon,1089,0.1,EKF,0,,20,2.0,1.4895173080790634,2244629.0743589187,331177.3454957592,706034006770.8573,20557.191197387772,4.039134781179325e-06,3.055504773599823e-06,9.25942032238784,4.917158366569427,nan,nan,nan,nan,nonlin_cubic,2,2
fixed_horizon,1089,0.1,SR-EKF,0,,20,2.0,1.4359130244000682,316426289.41269606,254516.37489633862,710826748701.8073,19567.843523420604,3.6504767760375994e-06,2.8466926992024384e-06,639.3848398914436,7.797071574577233,nan,nan,nan,nan,nonlin_cubic,2,2
fixed_horizon,1089,0.1,IDEKF,0,,20,2.0,1.614506947419579,374492408228.23944,816011.350667052,190932.81592671596,8088.705043142707,1.2975463273748862e-05,3.126996626482234e-06,48.7424689266843,30.193067880676157,5.0,5,8.9601594410382e-18,1.5451621272103196e-16,nonlin_cubic,2,2
fixed_horizon,1090,0.1,EKF,0,,20,2.0,2.3836968258792526,1931995697691.9832,737061.110979121,10180928007402.31,14796.143649949236,5.0243776482347085e-06,2.66227695132001e-06,22.214961567922344,4.93303371477903,nan,nan,nan,nan,nonlin_cubic,2,2
fixed_horizon,1090,0.1,SR-EKF,0,,20,2.0,2.5428798048489476,6204478975.743009,3439199.473028861,275616423357.56494,15596.930109940762,4.3450844695501e-06,2.4535335965549957e-06,1366.4855890504525,11.819007711488752,nan,nan,nan,nan,nonlin_cubic,2,2
fixed_horizon,1090,0.1,IDEKF,0,,20,2.0,2.8865269059285423,6322806.4264952475,646726.3050179828,798490063841.5845,11537.15976184976,1.631652113449877e-05,1.129973221446226e-05,29.684725508367944,8.996495673435376,5.0,5,3.3117705555916335e-17,1.6737058746355084e-16,nonlin_cubic,2,2
fixed_horizon,1091,0.1,EKF,0,,20,2.0,1.0861014593230014,880510.5864918412,595624.9761195716,60932630160.27287,44404.71570980559,3.3149670358959944e-06,2.7841331754294274e-06,5.744204395626113,3.2148213177860576,nan,nan,nan,nan,nonlin_cubic,2,2
fixed_horizon,1091,0.1,SR-EKF,0,,20,2.0,1.2102912133154982,10291859.750115957,624001.2720993368,60933319757.32312,49315.120471588314,3.397813570857995e-06,2.4593268355723634e-06,643.7943375482157,6.193311816411674,nan,nan,nan,nan,nonlin_cubic,2,2
fixed_horizon,1091,0.1,IDEKF,0,,20,2.0,1.3589708060952779,841954.7165780372,150751.60372283624,62709325720.66959,19714.47565825653,1.134613276127301e-05,9.780570373112474e-06,12.153630075429987,12.403586220557784,5.0,5,1.7098462169160432e-17,9.133239671853449e-17,nonlin_cubic,2,2
fixed_horizon,1092,0.1,EKF,0,,20,2.0,2.2155092494389206,9855224.517465461,801648.4581230285,29054089610.110893,24353.372915708733,5.632459067167043e-06,3.301838555766719e-06,33.95229860694714,6.78345674993046,nan,nan,nan,nan,nonlin_cubic,2,2
fixed_horizon,1092,0.1,SR-EKF,0,,20,2.0,3.2556627009714694,1564619794.1018357,20524857.57432154,590702541413.1837,34982.00154639174,4.297102372711394e-06,3.0255654782960005e-06,1929.4083739980415,8.895059496013602,nan,nan,nan,nan,nonlin_cubic,2,2
fixed_horizon,1092,0.1,IDEKF,0,,20,2.0,3.970925507015319,93318605.2236637,46265147.69418374,94274356532149.84,2536872.933527086,1.0946581921841389e-05,4.911522981989587e-07,17.395729022103918,2.3818641592850724,5.0,5,1.8003994406263736e-17,1.3341031671894677e-16,nonlin_cubic,2,2
fixed_horizon,1093,0.1,EKF,0,,20,2.0,1.6224010081481854,426554752368.1417,766551.732558944,2076035.9788907957,85941.79982760895,4.443697536023335e-06,2.8937147965348566e-06,15.668047885676334,9.867364986026235,nan,nan,nan,nan,nonlin_cubic,2,2
fixed_horizon,1093,0.1,SR-EKF,0,,20,2.0,1.6219411121628013,4235349584.85826,766551.7325597056,2074653.6866509947,85941.79982812167,4.457571486443697e-06,3.0667744946497327e-06,1117.5513574921401,12.352575773654051,nan,nan,nan,nan,nonlin_cubic,2,2
fixed_horizon,1093,0.1,IDEKF,0,,20,2.0,1.4374537862132242,1290442.9186383183,242142.73102211783,2234141117743.4014,47997.7676559183,1.3541764204460273e-05,9.23598571847459e-06,33.366666414995066,18.565130329523065,5.0,5,3.7519325778405634e-17,1.8906261558991756e-16,nonlin_cubic,2,2
fixed_horizon,1094,0.1,EKF,0,,20,2.0,4.383303375026769,30771309.562409304,7956026.630666196,3562125.0863127904,125103.72041775222,2.718682012690527e-06,2.019660016826291e-06,9.449500785440938,3.791560226943064,nan,nan,nan,nan,nonlin_cubic,2,2
fixed_horizon,1094,0.1,SR-EKF,0,,20,2.0,4.3833033750440835,30771309.56750854,7956026.6305787265,3562125.086307081,125103.72041546984,2.718682012662505e-06,2.0196600163443893e-06,9.44950078482765,3.791560226932897,nan,nan,nan,nan,nonlin_cubic,2,2
fixed_horizon,1094,0.1,IDEKF,0,,20,2.0,4.4494099269766245,59428826519.35144,9946226.946241368,78115606454763.08,51196.57541106362,4.942976550101392e-05,1.7414376169380008e-05,125.09387852052767,28.526955649477692,5.0,5,3.056470011134201e-17,1.2958032224699687e-16,nonlin_cubic,2,2
fixed_horizon,1095,0.1,EKF,0,,20,2.0,2.0413486105119985,15769268.869348038,1622968.881715273,6057550378194.458,99914.44133105953,3.973642564393843e-06,1.808425462808183e-06,21.30416340410499,4.0084959693892905,nan,nan,nan,nan,nonlin_cubic,2,2
fixed_horizon,1095,0.1,SR-EKF,0,,20,2.0,1.9804219761767028,2088314550.8893313,1355937.0247770108,355427188536.0028,41855.10044673216,3.2916203344330056e-06,2.2557721236871253e-06,650.9283322077962,6.162905701816033,nan,nan,nan,nan,nonlin_cubic,2,2
fixed_horizon,1095,0.1,IDEKF,0,,20,2.0,2.2011629250045432,3239183.4582218127,739949.346590395,2242661294111.863,80956.82224355558,6.862712267147055e-06,4.673767519465173e-06,24.475907236183534,4.815088164309943,5.0,5,1.2204034554490507e-17,1.4072000229006616e-16,nonlin_cubic,2,2
fixed_horizon,1096,0.1,EKF,0,,20,2.0,2.0569277189918,453636511335.6129,619652.6615995368,3198198.5980516495,41834.60262612519,4.2624453175344846e-06,2.3512728271790882e-06,25.15183890648572,15.85289107949643,nan,nan,nan,nan,nonlin_cubic,2,2
fixed_horizon,1096,0.1,SR-EKF,0,,20,2.0,2.057526312438858,4673939752.735891,619652.6616219326,3198226.984991492,41530.3451972334,4.28050329360096e-06,2.3964172636352574e-06,1599.0024732248628,15.852891080807861,nan,nan,nan,nan,nonlin_cubic,2,2
fixed_horizon,1096,0.1,IDEKF,0,,20,2.0,2.903741750662149,9604951.746557258,3010299.123569103,6248631964490.145,224161.3464513953,4.548330196097199e-06,2.218009184323626e-06,5.075392883084133,2.1045542979628618,5.0,5,5.871974389719219e-18,8.850391983422229e-17,nonlin_cubic,2,2
fixed_horizon,1097,0.1,EKF,0,,20,2.0,2.8651725033656987,57782741.95095967,485446.65400270827,36963754095790.86,105018.78489279299,3.464277426658292e-06,2.7112927372813166e-06,15.098075932535682,6.553124719403218,nan,nan,nan,nan,nonlin_cubic,2,2
fixed_horizon,1097,0.1,SR-EKF,0,,20,2.0,1.696270782537797,47858539.525507584,305278.35789037705,36942708075787.125,25426.576851926824,3.7337667373011106e-06,3.1240812609183786e-06,653.7522806189279,8.85265203070557,nan,nan,nan,nan,nonlin_cubic,2,2
fixed_horizon,1097,0.1,IDEKF,0,,20,2.0,2.8353436094911704,25049044.845266156,473381.60824824276,36788125843643.766,50445.52767134178,1.0150252391221237e-05,3.2708470763400873e-06,71.63458175052914,20.35256649046812,5.0,5,2.03800917343296e-17,1.2455746269452137e-16,nonlin_cubic,2,2
fixed_horizon,1098,0.1,EKF,0,,20,2.0,2.0790841660061696,31661462386.20002,2512906.6356029725,13592730484879.223,100898.682514896,4.833601654366717e-06,4.855142206025763e-06,21.764085415448427,5.473664783865855,nan,nan,nan,nan,nonlin_cubic,2,2
fixed_horizon,1098,0.1,SR-EKF,0,,20,2.0,2.6661264446693322,5918727095.279792,3811867.538288306,7055582401274.391,48656.19384578621,3.852226607945585e-06,2.466573387641019e-06,652.3435804320338,4.715988695283691,nan,nan,nan,nan,nonlin_cubic,2,2
fixed_horizon,1098,0.1,IDEKF,0,,20,2.0,2.1478808977226067,22211500941.010994,612538.6247965652,17725034805309.29,23592.99749752287,3.165782027115249e-05,1.2883093648496545e-05,170.00211886369823,14.155304336181644,5.0,5,6.738480058733016e-18,1.3476960117466032e-16,nonlin_cubic,2,2
fixed_horizon,1099,0.1,EKF,0,,20,2.0,1.5838133137069346,1966744.5050917428,639200.4451437447,2047064897310.6887,20346.39333231676,3.4302064632743273e-06,2.530330252507451e-06,22.34906776960191,5.307917910630765,nan,nan,nan,nan,nonlin_cubic,2,2
fixed_horizon,1099,0.1,SR-EKF,0,,20,2.0,1.4428838187616393,88028058.55051029,236940.07321914565,2047087146008.0571,10116.590511752318,3.3494495467229e-06,2.765945556767951e-06,670.5019399900509,6.8440716075253,nan,nan,nan,nan,nonlin_cubic,2,2
fixed_horizon,1099,0.1,IDEKF,0,,20,2.0,1.9579493278590423,2980260.288048631,261248.09882876603,412435056457.03723,4700.581276274465,2.3515110578221605e-05,1.6657141006331028e-05,64.38895830461105,13.179409546972051,5.0,5,5.100232483495018e-17,2.5284355228732106e-16,nonlin_cubic,2,2
fixed_horizon,1100,0.1,EKF,0,,20,2.0,1.6095598173299417,2242490.569449339,549021.798628926,2843400094312.762,21725.187199896798,4.506061810534707e-06,3.069342433602777e-06,17.77318903810201,5.001806929944592,nan,nan,nan,nan,nonlin_cubic,2,2
fixed_horizon,1100,0.1,SR-EKF,0,,20,2.0,1.4793193042068826,142136225.92205384,357394.6669157009,2843380271530.3774,18553.985031553457,4.433851926722647e-06,3.069342433197427e-06,648.739157500918,7.928447515435254,nan,nan,nan,nan,nonlin_cubic,2,2
fixed_horizon,1100,0.1,IDEKF,0,,20,2.0,2.706873990171065,27685467.36410275,1587620.4069424162,1669870663162.3276,83153.40584757391,1.242861943997097e-05,3.3073600881793367e-06,25.35630545651505,23.86221718822585,5.0,5,2.5361958807241497e-17,1.4234877512341077e-16,nonlin_cubic,2,2
fixed_horizon,1101,0.1,EKF,0,,20,2.0,3.0427217965595523,52361117.08099093,5757750.990070831,21638706451349.098,238119.9576930446,4.235814998349152e-06,1.116678389571829e-06,12.365035067812403,3.0264847078470556,nan,nan,nan,nan,nonlin_cubic,2,2
fixed_horizon,1101,0.1,SR-EKF,0,,20,2.0,1.9100275234601585,106650445.70286718,2523176.7803564393,145756469836.8449,49047.10510032505,2.4778973762187783e-06,1.7560898933377028e-06,688.5336925033587,6.4305355058458655,nan,nan,nan,nan,nonlin_cubic,2,2
fixed_horizon,1101,0.1,IDEKF,0,,20,2.0,3.619417955552745,2122604465325.0676,20838902.480371118,1074220.632628222,55991.363220256084,1.3361041902872029e-05,2.6241617976436845e-06,138.0301102013696,5.111558619659524,5.0,5,3.742305080504647e-17,1.9597545739186293e-16,nonlin_cubic,2,2
fixed_horizon,1102,0.1,EKF,0,,20,2.0,1.7635462397299446,1620595.0584152811,476820.7366139183,36133420526.928024,36866.747373780316,3.7879296930669946e-06,2.453165175197227e-06,4.179651147126103,2.8058398173771897,nan,nan,nan,nan,nonlin_cubic,2,2
fixed_horizon,1102,0.1,SR-EKF,0,,20,2.0,1.764084818357715,12462400.488180727,537376.5463553232,36525300528.46238,37914.24325289519,2.684632456405106e-06,2.3081730543444316e-06,658.9922269807547,3.0091176599892075,nan,nan,nan,nan,nonlin_cubic,2,2
fixed_horizon,1102,0.1,IDEKF,0,,20,2.0,3.257137732001797,118384812.64980285,8862774.95354912,6100303086836.757,532463.8128727227,1.1017578908216777e-05,2.632826980469355e-06,30.082449541386676,13.014106230308956,5.0,5,1.6266162044413557e-17,1.2952457559602085e-16,nonlin_cubic,2,2
fixed_horizon,1103,0.1,EKF,0,,20,2.0,3.175958767604337,2219104.2097677127,881522.4578117109,165899675647.7361,89765.94298962134,3.878845214473513e-06,2.3486255566032016e-06,6.07228189432904,2.676424586035453,nan,nan,nan,nan,nonlin_cubic,2,2
fixed_horizon,1103,0.1,SR-EKF,0,,20,2.0,3.1760744555375098,82802285.10156533,1055731.9450087706,165967001164.65887,58000.61988635623,2.7532421754219253e-06,2.0529520572335513e-06,635.8945608513891,3.3215314250814996,nan,nan,nan,nan,nonlin_cubic,2,2
