split,seed,delta,filter,failed,failure_message,posterior_ARMSE,predicted_ARMSE,mean_posterior_NEES,median_posterior_NEES,mean_predicted_NEES,mean_NIS,strong_direction_RMSE,weak_direction_RMSE,mean_strong_variance,mean_weak_variance,mean_trace_contraction,mean_whitened_H_condition,mean_information_condition,mean_correction_norm,name,prior_scale,r_scale,weak_inflation,posterior_scale
tuning,4020,0.1,ID_p10_r1_w1_post3,0,,582701.5299979018,582495.0755791278,8433244753408.487,98878409273.9021,8421010079002.791,890429178644.4558,46.08565629096782,582701.5281754528,0.00015442493054712784,23499.25612142734,3.1252623224434566,115197947.13960722,2.2587354768925304e+16,286050.6669171567,ID_p10_r1_w1_post3,10.0,1.0,1.0,3.0
tuning,4020,0.1,ID_p10_r1_w10_post1,0,,819060.9085202337,703302.5194407731,37048151340849.516,401260442174.1824,2756603547856745.0,3888884622148.2524,58.057895664553484,819060.9064625605,3.5535100539678176e-06,8187.662535996335,7.040947121816163,182823244.68417507,1.1904652044059312e+16,313424.6599912419,ID_p10_r1_w10_post1,10.0,1.0,10.0,1.0
tuning,4020,0.1,ID_p10_r1_w10_post3,0,,215825.8649788123,206444.58730850616,4943481475661.618,9043712282.5671,3813726487935.4585,391707464614.1275,39.435851126025604,215825.86137593933,9.65264171599342e-06,26210.63961001986,14.495037380435004,85993236.54536456,5138573149950606.0,150033.3647744658,ID_p10_r1_w10_post3,10.0,1.0,10.0,3.0
tuning,4020,0.1,ID_p10_r2_w0_post1,0,,2.7072909738701263,2.696227994093947,54187141571.95526,13465.79343020117,541871161221.0675,298549.3809354283,1.674520796259886,2.127299819040987,0.0007314530063505071,0.00024066277164319473,3.312509568886001,74544.63219168062,9399875288.350561,0.9409317650657594,ID_p10_r2_w0_post1,10.0,2.0,0.0,1.0
tuning,4020,0.1,ID_p10_r2_w0_post3,0,,3.0099633625165207,2.786700346164062,18174760390.866337,5796.44516104399,545241798017.0254,290792.04923906585,2.1592306636702956,2.0970461093542254,0.0024462989431696196,0.0007889234331782674,6.8982199614779915,86017.70511211998,16301299325.526474,1.123768776560993,ID_p10_r2_w0_post3,10.0,2.0,0.0,3.0
tuning,4020,0.1,ID_p10_r2_w1_post1,0,,4122067.497217735,4121912.217047512,22156361334079.93,28614557.940366,19191247830099.65,1793298649006.222,31.983172552631366,4122067.4970936556,0.0005439186626627604,9890.295504580627,2.128106645663845,54767302.689829014,7648299663573451.0,1676760.5974200773,ID_p10_r2_w1_post1,10.0,2.0,1.0,1.0
tuning,4020,0.1,ID_p10_r2_w1_post3,0,,427817.79999202926,427813.5063364501,2667322836316.7646,41839557.45175646,2688132489454.773,287392465766.17444,39.151467815498094,427817.79820056877,0.0011669415387850876,36085.908440676096,3.202072702187324,83171394.73085846,1644937028253070.5,161725.4068992301,ID_p10_r2_w1_post3,10.0,2.0,1.0,3.0
tuning,4020,0.1,ID_p10_r2_w10_post1,0,,634828.8269245301,600901.8752880662,9515632619697.61,4069082519.5084887,55216207466556.08,961593476939.1285,40.43209330460162,634828.825636975,8.718334233050225e-06,16142.506609731656,7.380905562131382,89219132.94912359,2136052340526723.5,242631.86262795824,ID_p10_r2_w10_post1,10.0,2.0,10.0,1.0
tuning,4020,0.1,ID_p10_r2_w10_post3,0,,251857.76311837268,251857.66729324052,475351277510.99725,580422606.7747858,460725926960.04834,42439561958.03453,19.350400841448863,251857.76237502057,1.8030546700816286e-05,51677.96002626969,15.866280555402408,20263223.703190025,930693267732603.0,138128.90270789247,ID_p10_r2_w10_post3,10.0,2.0,10.0,3.0
tuning,4021,0.1,SR-EKF,0,,0.786500534072037,1.484720112410304,2253069.10811256,31534.31294405232,213586309.33721778,172148.45299625504,0.5967128214708919,0.512364029560865,4.9667412408187055e-06,6.464055084938602e-06,0.43912461986132456,62288.85108911473,4953385228.062197,0.9169251343623175,,,,,
tuning,4021,0.1,ID_baseline,0,,1.7688095356687736,1.883513719549413,4241340320.855954,89545.42867897221,4241347596.2354965,114227.45817703598,1.095396507698885,1.3888101613949508,4.053533061116651e-05,2.3622642832995502e-05,0.8458080909138653,58898.05576072562,4064099914.1521387,0.2234742124183716,ID_baseline,1.0,1.0,0.0,1.0
tuning,4021,0.1,ID_p1_r0.5_w0_post1,0,,1.7036808433429866,1.9342933641499676,3650452561.474469,99424.5353936342,3650466505.3832994,148946.33074528334,1.0445846135015793,1.3458719854464716,1.857249191364638e-05,1.2721229619741978e-05,0.8166306000848234,60207.81698012239,4202699818.9851165,0.2250609251906754,ID_p1_r0.5_w0_post1,1.0,0.5,0.0,1.0
tuning,4021,0.1,ID_p1_r0.5_w0_post3,0,,1.7653592503086413,2.0537467070391835,104517668557.72281,17230.758800032447,313552855967.38904,61711.43400701522,0.7538944250135335,1.5962883444364935,0.00021944167707856782,7.130573358125683e-05,1.6390656951513392,91269.04379947492,27317828790.96795,0.3787769588353098,ID_p1_r0.5_w0_post3,1.0,0.5,0.0,3.0
